Time,seasonal
2014-10-08 01:40:00,-10.398058137712253
2014-10-08 01:50:00,-11.695118721933234
2014-10-08 02:00:00,-15.721709584474059
2014-10-08 02:10:00,-20.538956963785246
2014-10-08 02:20:00,-19.618801150470883
2014-10-08 02:30:00,-24.926076623146816
2014-10-08 02:40:00,-28.262176763515118
2014-10-08 02:50:00,-26.86423335681905
2014-10-08 03:00:00,-23.899378603387518
2014-10-08 03:10:00,-16.858717496919688
2014-10-08 03:20:00,-12.93461275656215
2014-10-08 03:30:00,-13.666169882925852
2014-10-08 03:50:00,-18.96819805015883
2014-10-08 04:00:00,-24.146686789081944
2014-10-08 04:10:00,-27.843519630506307
2014-10-08 07:40:00,-33.092685058620944
2014-10-08 08:20:00,-33.31533254396515
2014-10-08 09:00:00,-35.438931031206444
2014-10-08 11:30:00,-33.48792321541534
2014-10-08 11:50:00,-27.231873822145506
2014-10-08 12:00:00,-23.634037675634005
2014-10-08 12:10:00,-29.551578713828118
2014-10-08 12:20:00,-35.078639822654196
2014-10-08 12:30:00,-34.215634336572435
2014-10-08 12:40:00,-33.51434046624856
2014-10-08 12:50:00,-34.592622057828144
2014-10-08 13:00:00,-30.61510077018474
2014-10-08 13:10:00,-23.120873035746556
2014-10-08 13:20:00,-25.812579510412572
2014-10-08 13:30:00,-30.82078047905525
2014-10-08 13:40:00,-27.407616240891475
2014-10-08 13:50:00,-23.721679288814794
2014-10-08 14:00:00,-26.384878791420157
2014-10-08 14:10:00,-15.128156802145915
2014-10-08 14:20:00,-16.72476015570244
2014-10-08 14:30:00,-16.567802468514234
2014-10-08 14:40:00,-15.812793755815827
2014-10-08 14:50:00,-17.71582668592082
2014-10-08 15:00:00,-15.032403751801999
2014-10-08 15:10:00,-9.734665712297442
2014-10-08 15:20:00,-13.144850448706572
2014-10-08 15:30:00,-14.461885427279393
2014-10-08 15:40:00,-13.29067004107491
2014-10-08 15:50:00,-13.16791131792683
2014-10-08 16:00:00,-4.061295230615975
2014-10-08 16:10:00,-0.9818094104910206
2014-10-08 16:20:00,0.8870758053491452
2014-10-08 16:30:00,-8.488781736470518
2014-10-08 16:40:00,3.8684504126804007
2014-10-08 16:50:00,0.5438876038723606
2014-10-08 17:00:00,-0.6737934276332976
2014-10-08 17:10:00,-8.440361187805907
2014-10-08 17:20:00,-18.064507478138285
2014-10-08 17:30:00,-9.455360102508159
2014-10-08 17:40:00,-16.27344223370779
2014-10-08 17:50:00,-10.311445720923464
2014-10-08 18:00:00,-2.718048524867495
2014-10-08 18:10:00,3.8408665921979424
2014-10-08 18:20:00,6.2886586715795305
2014-10-08 18:30:00,-0.8101755297365536
2014-10-08 18:40:00,5.65417458340568
2014-10-08 18:50:00,14.060908290894385
2014-10-08 19:00:00,-2.4785849508044797
2014-10-08 19:10:00,-10.596209775705042
2014-10-08 19:20:00,-16.114397961768752
2014-10-08 19:30:00,-8.50818550412011
2014-10-08 19:40:00,-12.956208594936454
2014-10-08 19:50:00,-6.293859294944762
2014-10-08 20:00:00,-13.564220337046022
2014-10-08 20:10:00,-14.643573608503717
2014-10-08 20:20:00,-6.6892912676864835
2014-10-08 20:30:00,-9.96838535427442
2014-10-08 20:40:00,-6.954910061018703
2014-10-08 20:50:00,-11.810885648220925
2014-10-08 21:00:00,-18.257349618208945
2014-10-08 21:10:00,-14.775027443170295
2014-10-08 21:20:00,-10.157972287267443
2014-10-08 21:30:00,-12.434083918927511
2014-10-08 21:40:00,-10.567271268738063
2014-10-08 21:50:00,-6.821711547873276
2014-10-08 22:00:00,-7.361493410149611
2014-10-08 22:10:00,-9.807036505401092
2014-10-08 22:20:00,-10.465038150663874
2014-10-08 22:30:00,-9.838651452749222
2014-10-08 22:40:00,-7.082734361259523
2014-10-08 22:50:00,-9.474062682387913
2014-10-08 23:00:00,-18.934159204463526
2014-10-08 23:10:00,-26.594373571713646
2014-10-08 23:20:00,-24.38363547008934
2014-10-08 23:30:00,-22.791377588917456
2014-10-08 23:40:00,-19.785548995127858
2014-10-08 23:50:00,-12.776309115356494
2014-10-09 00:00:00,-11.942092059405972
2014-10-09 00:10:00,-7.8381661830642
2014-10-09 00:20:00,-8.235007235618506
2014-10-09 00:30:00,-1.8222329811539733
2014-10-09 00:40:00,1.8740910809935625
2014-10-09 00:50:00,7.340163104683297
2014-10-09 01:10:00,0.8634173166787837
2014-10-09 01:20:00,9.10083579779993
2014-10-09 01:30:00,6.878500823207777
2014-10-09 01:40:00,5.263760106084426
2014-10-09 01:50:00,10.325612436982654
2014-10-09 02:00:00,-3.050107859774522
2014-10-09 02:10:00,-5.442784437620724
2014-10-09 02:20:00,1.5646883026688279
2014-10-09 02:30:00,-2.025925145328097
2014-10-09 02:40:00,4.749857236459267
2014-10-09 02:50:00,7.306269270712962
2014-10-09 03:00:00,6.424526969574593
2014-10-09 03:10:00,3.080716553478531
2014-10-09 03:20:00,5.460796383742151
2014-10-09 03:30:00,13.500761709626532
2014-10-09 03:40:00,13.49965388832816
2014-10-09 03:50:00,23.719760937437705
2014-10-09 04:00:00,24.22849479721279
2014-10-09 04:10:00,16.278993981029483
2014-10-09 04:20:00,5.235893507341928
2014-10-09 04:30:00,12.28710486352553
2014-10-09 04:40:00,-5.712675391927683
2014-10-09 04:50:00,-3.133964261563815
2014-10-09 05:00:00,-3.075414368837864
2014-10-09 05:10:00,0.5065717549369264
2014-10-09 05:20:00,-0.6275543375516838
2014-10-09 05:30:00,4.81224065371313
2014-10-09 05:40:00,2.227363226263004
2014-10-09 05:50:00,-5.301913434316317
2014-10-09 06:00:00,-7.2307314259601005
2014-10-09 06:10:00,-10.726708854855524
2014-10-09 06:20:00,-7.683364297154117
2014-10-09 06:30:00,-8.4991554354054
2014-10-09 06:40:00,-12.160343203478986
2014-10-09 06:50:00,-8.309307716950146
2014-10-09 07:00:00,-10.683792322993215
2014-10-09 07:10:00,-12.76848395225594
2014-10-09 07:20:00,-10.921489088649015
2014-10-09 07:40:00,-12.360945953565327
2014-10-09 07:50:00,-15.092088263938653
2014-10-09 08:00:00,-16.998700538068263
2014-10-09 08:10:00,-18.54346663728695
2014-10-09 08:20:00,-8.925777276942785
2014-10-09 08:30:00,-11.754539789052755
2014-10-09 08:40:00,-6.287913804090798
2014-10-09 08:50:00,-6.385708790344772
2014-10-09 09:00:00,-2.83129533030831
2014-10-09 09:10:00,3.6833728659516356
2014-10-09 09:20:00,3.844928996199734
2014-10-09 09:30:00,-7.6215444779444095
2014-10-09 09:40:00,-7.967385175929835
2014-10-09 09:50:00,-11.691524672125983
2014-10-09 10:00:00,-12.924663247289383
2014-10-09 10:10:00,-18.949239360143483
2014-10-09 10:20:00,-16.611321398351713
2014-10-09 10:30:00,-3.726163362908521
2014-10-09 10:40:00,-2.2981087206140063
2014-10-09 10:50:00,-9.247686245628726
2014-10-09 11:00:00,-15.415345848040822
2014-10-09 11:10:00,-11.131283066858408
2014-10-09 11:20:00,-17.13505247007615
2014-10-09 11:30:00,-16.169037613102535
2014-10-09 11:40:00,-7.964174337393728
2014-10-09 11:50:00,0.9548695947074215
2014-10-09 12:00:00,-6.743590251726231
2014-10-09 12:10:00,-12.542217177907425
2014-10-09 12:20:00,-6.1307255448832025
2014-10-09 12:30:00,-13.519490395657462
2014-10-09 12:40:00,-13.505312659044659
2014-10-09 12:50:00,-5.055575820874479
2014-10-09 13:00:00,-8.101838564571915
2014-10-09 13:10:00,1.4992948619140614
2014-10-09 13:20:00,4.114847844462287
2014-10-09 13:30:00,5.7184624460400455
2014-10-09 13:40:00,3.06095095610249
2014-10-09 13:50:00,6.886247085554636
2014-10-09 14:00:00,5.852285575236817
2014-10-09 14:10:00,2.3741755644340925
2014-10-09 14:20:00,-1.7992190142378441
2014-10-09 14:30:00,-4.890641588353136
2014-10-09 14:40:00,-4.9481586159041635
2014-10-09 14:50:00,-5.075057084056679
2014-10-09 15:00:00,4.57286412460753
2014-10-09 15:10:00,-3.0270862767956537
2014-10-09 15:20:00,4.706927598382766
2014-10-09 15:30:00,5.7913029615488725
2014-10-09 15:40:00,6.013197694540078
2014-10-09 15:50:00,-9.029836039928623
2014-10-09 16:00:00,-6.212587491820326
2014-10-09 16:10:00,12.782450980189719
2014-10-09 16:20:00,13.50295552012673
2014-10-09 16:30:00,21.33448963226555
2014-10-09 16:40:00,8.822157271504453
2014-10-09 16:50:00,-2.8660427065722205
2014-10-09 17:00:00,21.157794185925333
2014-10-09 17:10:00,19.353450324477333
2014-10-09 17:20:00,6.932325308312231
2014-10-09 17:30:00,-7.171655993170757
2014-10-09 17:40:00,6.258564260140146
2014-10-09 17:50:00,-4.912546761448033
2014-10-09 18:00:00,12.450909199035276
2014-10-09 18:10:00,-6.123394892671826
2014-10-09 18:20:00,9.30919033287618
2014-10-09 18:30:00,11.04938831442074
2014-10-09 18:40:00,11.320337281179066
2014-10-09 18:50:00,14.5947766736
2014-10-09 19:00:00,16.701719845648736
2014-10-09 19:10:00,13.659022959802419
2014-10-09 19:20:00,-11.303342190246054
2014-10-09 19:30:00,-6.668930934266492
2014-10-09 19:40:00,-2.530854651235807
2014-10-09 19:50:00,7.538576929580108
2014-10-09 20:00:00,-2.0925320187054792
2014-10-09 20:10:00,-8.197634901404026
2014-10-09 20:20:00,-1.719465831211293
2014-10-09 20:30:00,-8.88113978381317
2014-10-09 20:40:00,-15.680794838305797
2014-10-09 20:50:00,-13.212724743334759
2014-10-09 21:00:00,-14.513093037016507
2014-10-09 21:10:00,-14.700559240164289
2014-10-09 21:20:00,-13.880015971129994
2014-10-09 21:30:00,-17.466584317512478
2014-10-09 21:40:00,-17.40777536429232
2014-10-09 21:50:00,-13.316597529419726
2014-10-09 22:10:00,-11.062238628737447
2014-10-09 22:30:00,14.735068381179547
2014-10-09 22:40:00,13.567234485536396
2014-10-09 22:50:00,-13.215930252620135
2014-10-09 23:00:00,-21.640461207989215
2014-10-09 23:10:00,-16.202047356038317
2014-10-09 23:20:00,-2.1733756229942616
2014-10-09 23:30:00,0.9903450937510592
2014-10-09 23:40:00,-1.7157013010175035
2014-10-09 23:50:00,2.217870829622452
2014-10-10 00:00:00,7.703021068171268
2014-10-10 00:10:00,7.241800316970054
2014-10-10 00:20:00,-5.5067439585816125
2014-10-10 00:30:00,-14.097858922908383
2014-10-10 00:40:00,-18.669702483971314
2014-10-10 00:50:00,-12.592610007612192
2014-10-10 01:00:00,-11.11573322168466
2014-10-10 01:10:00,-19.939690937182903
2014-10-10 02:10:00,-18.071727877585015
2014-10-10 02:20:00,-21.452704781877575
2014-10-10 02:30:00,-21.61551788288479
2014-10-10 02:40:00,-24.626842350756977
2014-10-10 02:50:00,-24.15560160764065
2014-10-10 03:10:00,-23.34843286426266
2014-10-10 05:10:00,-23.447008367714844
2014-10-10 05:20:00,-21.215009210528684
2014-10-10 05:30:00,-19.52220494971424
2014-10-10 05:40:00,-17.33458111967205
2014-10-10 05:50:00,-16.767944888984864
2014-10-10 06:00:00,-16.362523334350737
2014-10-10 06:10:00,-15.245635010089275
2014-10-10 06:20:00,-20.684587240300697
2014-10-10 06:30:00,-22.957989470945545
2014-10-10 06:40:00,-17.05849347252221
2014-10-10 06:50:00,-9.581413880509325
2014-10-10 07:00:00,-3.3142227389365297
2014-10-10 07:10:00,1.7975180018620214
2014-10-10 07:20:00,7.645131070546453
2014-10-10 07:30:00,19.465082722075344
2014-10-10 07:40:00,13.59295216317454
2014-10-10 07:50:00,12.910999685123679
2014-10-10 08:00:00,11.016701944962627
2014-10-10 08:10:00,0.18459636567803017
2014-10-10 08:20:00,-0.7555564380956885
2014-10-10 08:30:00,1.0902765103440981
2014-10-10 08:40:00,11.41296035207966
2014-10-10 09:00:00,17.661992533933205
2014-10-10 09:10:00,16.169379789404584
2014-10-10 09:20:00,9.70431401280967
2014-10-10 09:30:00,8.014025261728593
2014-10-10 09:40:00,-0.4611193830587694
2014-10-10 09:50:00,-8.592558322283853
2014-10-10 10:00:00,-15.147861216198987
2014-10-10 10:10:00,-17.428723318096093
2014-10-10 10:20:00,-19.939233801792103
2014-10-10 10:30:00,-16.97361975399675
2014-10-10 10:40:00,-13.019127424994656
2014-10-10 10:50:00,-9.579018633206307
2014-10-10 11:00:00,3.6606784442050913
2014-10-10 11:10:00,-0.26313594201234797
2014-10-10 11:20:00,5.507015560060485
2014-10-10 11:30:00,16.51811583531647
2014-10-10 11:40:00,20.91914882657314
2014-10-10 11:50:00,20.451984842918776
2014-10-10 12:00:00,31.55270332443648
2014-10-10 12:10:00,32.32518630108068
2014-10-10 12:20:00,20.780461991026357
2014-10-10 12:30:00,16.283372714631938
2014-10-10 12:40:00,17.457328800172387
2014-10-10 12:50:00,36.79447591434518
2014-10-10 13:00:00,25.082124001809877
2014-10-10 13:10:00,20.72449518746064
2014-10-10 13:20:00,22.973816230958196
2014-10-10 13:30:00,34.0565698423816
2014-10-10 13:40:00,32.87840659226793
2014-10-10 13:50:00,40.437658519119836
2014-10-10 14:00:00,45.45500916419982
2014-10-10 14:10:00,22.24177279198466
2014-10-10 14:20:00,25.22361804806954
2014-10-10 14:30:00,32.67197306563311
2014-10-10 14:40:00,28.97475645425356
2014-10-10 15:00:00,11.967479391406954
2014-10-10 15:10:00,7.713772302358307
2014-10-10 15:20:00,5.595622406068745
2014-10-10 15:40:00,11.988419495915553
2014-10-10 16:10:00,17.336830544198733
2014-10-10 16:20:00,21.84054653986361
2014-10-10 17:00:00,-10.197730282341308
2014-10-10 17:10:00,-4.930696990512205
2014-10-10 17:20:00,-1.1484798663313072
2014-10-10 17:30:00,4.698305076516937
2014-10-10 17:40:00,2.5696472610448597
2014-10-10 17:50:00,8.868702074348658
2014-10-10 18:00:00,3.3420623827306057
2014-10-10 18:10:00,1.460968810598577
2014-10-10 18:40:00,-6.310669167913203
2014-10-10 18:50:00,-7.528866633283201
2014-10-10 19:00:00,-14.093444107106516
2014-10-10 19:10:00,-10.483455091848294
2014-10-10 19:20:00,-7.863127118516619
2014-10-10 19:30:00,-10.335128861067988
2014-10-10 19:40:00,-26.261288169593513
2014-10-10 19:50:00,-24.01834970654009
2014-10-10 20:00:00,-18.751330525319986
2014-10-10 20:10:00,-17.80536186769677
2014-10-10 20:20:00,-22.752170459225113
2014-10-10 20:30:00,-19.546073116778892
2014-10-10 20:40:00,-21.154705046137178
2014-10-10 20:50:00,-18.239193084716078
2014-10-10 21:00:00,-20.359125165990832
2014-10-10 21:10:00,-17.568498375857466
2014-10-10 21:20:00,-15.064782451923078
2014-10-10 21:30:00,-12.844805694370145
2014-10-10 21:40:00,-22.72756808788894
2014-10-10 21:50:00,-21.06169174629947
2014-10-10 22:00:00,-26.908470168982156
2014-10-10 22:10:00,-32.87153647575435
2014-10-10 22:20:00,-25.769739835508528
2014-10-10 22:30:00,-8.94197693406257
2014-10-10 22:40:00,-24.432058652979364
2014-10-10 22:50:00,-13.892957888357852
2014-10-10 23:00:00,-18.376041078295362
2014-10-10 23:10:00,-21.58954621643561
2014-10-10 23:20:00,-16.707664064246647
2014-10-10 23:30:00,-12.042243031647489
2014-10-10 23:40:00,-19.92127285765722
2014-10-10 23:50:00,-17.992323312292122
2014-10-11 00:00:00,-15.53256796597104
2014-10-11 00:10:00,-18.810210701575205
2014-10-11 00:20:00,-26.746292555070223
2014-10-11 00:30:00,-25.264214570325258
2014-10-11 00:40:00,-25.791141313482477
2014-10-11 00:50:00,-27.70836306504691
2014-10-11 01:00:00,-25.971540191595718
2014-10-11 01:10:00,-17.2524768889931
2014-10-11 01:20:00,-12.165029463909415
2014-10-11 01:30:00,-12.737609000142701
2014-10-11 01:40:00,-5.994093607278719
2014-10-11 01:50:00,-9.844037408707983
2014-10-11 02:00:00,-11.557340476463967
2014-10-11 02:10:00,-8.944490286100121
2014-10-11 02:20:00,-18.7284041138626
2014-10-11 02:30:00,-17.03081913620383
2014-10-11 02:40:00,-6.207318747133968
2014-10-11 02:50:00,-9.105826352485435
2014-10-11 03:00:00,-16.390920024038266
2014-10-11 03:10:00,-22.054803553377084
2014-10-11 03:20:00,-24.865827085983717
2014-10-11 03:30:00,-26.304927481269004
2014-10-11 03:40:00,-26.350836648904693
2014-10-11 03:50:00,-25.753217782509445
2014-10-11 04:00:00,-22.646901543186832
2014-10-11 04:10:00,-22.421045251006824
2014-10-11 04:20:00,-23.75778572718308
2014-10-11 04:30:00,-23.481022904510695
2014-10-11 04:40:00,-24.52345080509312
2014-10-11 04:50:00,-24.759221455423695
2014-10-11 05:00:00,-24.188843916660097
2014-10-11 05:10:00,-24.72697258307451
2014-10-11 05:20:00,-23.557052512386683
2014-10-11 07:20:00,-24.593584798481494
2014-10-11 07:40:00,-24.346249459592713
2014-10-11 07:50:00,-24.283515636197656
2014-10-11 08:00:00,-21.62278569237383
2014-10-11 08:10:00,-9.333881526107922
2014-10-11 08:20:00,-10.223093828700932
2014-10-11 08:30:00,-13.46291444893613
2014-10-11 08:40:00,-21.955908188590755
2014-10-11 08:50:00,-20.216867950701385
2014-10-11 09:00:00,-22.6927403099145
2014-10-11 09:10:00,-22.205883289287456
2014-10-11 09:20:00,-20.62139244026053
2014-10-11 09:30:00,-23.557557430372206
2014-10-11 09:40:00,-22.004638221898606
2014-10-11 09:50:00,-19.241455546215057
2014-10-11 10:00:00,-17.70170111752061
2014-10-11 10:10:00,-20.17578102283823
2014-10-11 10:20:00,-24.640360752610164
2014-10-11 10:30:00,-28.547902170465807
2014-10-11 10:40:00,-27.093261566698654
2014-10-11 10:50:00,-23.88234788318794
2014-10-11 11:00:00,-24.551105097807447
2014-10-11 11:10:00,-27.000871161009044
2014-10-11 11:20:00,-22.09050116267665
2014-10-11 12:10:00,-18.696479255648526
2014-10-11 12:20:00,-17.575266982202578
2014-10-11 12:30:00,-17.074429139235015
2014-10-11 12:40:00,-10.314685934438836
2014-10-11 12:50:00,-11.694771345739602
2014-10-11 13:00:00,-11.077040414285474
2014-10-11 13:10:00,-14.638947401676948
2014-10-11 13:20:00,-3.358084170819334
2014-10-11 13:30:00,-4.373551413338196
2014-10-11 13:40:00,-13.959120863331874
2014-10-11 13:50:00,-7.693056212313475
2014-10-11 14:00:00,-3.3947846557407506
2014-10-11 14:10:00,-3.7866434264193614
2014-10-11 14:20:00,-3.8535813712621936
2014-10-11 14:30:00,-7.765437505924351
2014-10-11 14:40:00,-1.80340554322603
2014-10-11 14:50:00,-7.810273567967963
2014-10-11 15:00:00,-5.835489053464018
2014-10-11 15:10:00,2.383222689461481
2014-10-11 15:20:00,4.464393857481153
2014-10-11 15:30:00,5.026261263392097
2014-10-11 15:40:00,9.105626470554775
2014-10-11 15:50:00,21.430158338088738
2014-10-11 16:00:00,7.004269386497591
2014-10-11 16:10:00,10.652935476420888
2014-10-11 16:20:00,10.411160309668086
2014-10-11 16:30:00,-11.657062522268188
2014-10-11 16:40:00,-2.510843863866954
2014-10-11 16:50:00,3.397752962051359
2014-10-11 17:00:00,2.5346253273669554
2014-10-11 17:10:00,33.27414247479853
2014-10-11 17:20:00,44.239333117131515
2014-10-11 17:30:00,47.12760696878578
2014-10-11 17:40:00,38.73962741383841
2014-10-11 17:50:00,36.780787745190906
2014-10-11 18:00:00,41.54854578283645
2014-10-11 18:10:00,52.74298074816696
2014-10-11 18:20:00,39.39361207934983
2014-10-11 18:30:00,51.216173632456425
2014-10-11 18:40:00,46.12535811577895
2014-10-11 18:50:00,37.76271362408704
2014-10-11 19:00:00,39.920002715209016
2014-10-11 19:10:00,41.75474041732317
2014-10-11 19:20:00,43.026287033957416
2014-10-11 19:30:00,58.56324691534596
2014-10-11 19:40:00,54.636148420205394
2014-10-11 19:50:00,57.74007363163804
2014-10-11 20:00:00,58.27331103781659
2014-10-11 20:10:00,49.64225210744638
2014-10-11 20:20:00,47.34730326336217
2014-10-11 20:40:00,35.90010145452557
2014-10-11 22:40:00,45.616377973712154
2014-10-11 23:10:00,49.50642950792534
2014-10-11 23:20:00,52.37927616716548
2014-10-11 23:40:00,15.633839415121077
2014-10-11 23:50:00,8.774008090501415
2014-10-12 00:00:00,14.43961944308593
2014-10-12 00:10:00,16.46209043145872
2014-10-12 00:20:00,12.731904937144902
2014-10-12 00:30:00,12.533086359652897
2014-10-12 00:40:00,18.085469536551145
2014-10-12 00:50:00,16.140531942662964
2014-10-12 01:00:00,13.599921560228601
2014-10-12 01:10:00,11.67748740735476
2014-10-12 01:20:00,9.192044909858968
2014-10-12 01:30:00,1.4822120736110382
2014-10-12 01:40:00,9.159271507780488
2014-10-12 01:50:00,-0.044122479311899
2014-10-12 02:00:00,4.450111213578705
2014-10-12 02:10:00,13.10710900133385
2014-10-12 04:10:00,75.42164274438308
2014-10-12 04:20:00,70.92993427208788
2014-10-12 04:40:00,14.673795841539633
2014-10-12 04:50:00,31.058596431783705
2014-10-12 05:00:00,55.292116122550524
2014-10-12 05:10:00,49.00433215154787
2014-10-12 05:20:00,36.91426487068166
2014-10-12 05:30:00,51.53664794458908
2014-10-12 05:40:00,59.11046676478221
2014-10-12 05:50:00,61.40777877341648
2014-10-12 06:20:00,59.636617646065815
2014-10-12 06:30:00,52.69467796166366
2014-10-12 06:40:00,46.527309129300654
2014-10-12 06:50:00,25.29641468427635
2014-10-12 07:20:00,26.1667097369157
2014-10-12 07:30:00,22.298874563938192
2014-10-12 07:40:00,15.634441944462482
2014-10-12 07:50:00,19.266242733990126
2014-10-12 08:00:00,23.10928654646096
2014-10-12 08:10:00,31.730885376216733
