Time,trend
2015-07-04 14:40:00,27.02697520001556
2015-07-04 14:50:00,27.026923019203664
2015-07-04 15:00:00,27.026870906054427
2015-07-04 15:10:00,27.026818860504676
2015-07-04 15:20:00,27.02676688249022
2015-07-04 15:30:00,27.026714971949424
2015-07-04 15:40:00,27.02666312881884
2015-07-04 15:50:00,27.0266113530333
2015-07-04 16:00:00,27.026559644531005
2015-07-04 16:10:00,27.026508003248093
2015-07-04 16:20:00,27.02645642912294
2015-07-04 16:30:00,27.026404922091537
2015-07-04 16:40:00,27.02635348209021
2015-07-04 16:50:00,27.026302109058527
2015-07-04 17:00:00,27.02625080293375
2015-07-04 17:10:00,27.02619956365332
2015-07-04 17:20:00,27.026148391155076
2015-07-04 17:30:00,27.02609728537683
2015-07-04 17:40:00,27.026046246255984
2015-07-04 17:50:00,27.025995273729333
2015-07-04 18:00:00,27.025944367734546
2015-07-04 18:10:00,27.02589352821113
2015-07-04 18:20:00,27.02584275509692
2015-07-04 18:30:00,27.025792048330462
2015-07-04 18:40:00,27.02574140784919
2015-07-04 19:10:00,27.02569083359196
2015-07-04 19:30:00,27.02564032549699
2015-07-04 19:40:00,27.02558988350261
2015-07-04 19:50:00,27.025539507547258
2015-07-04 20:00:00,27.02548919757039
2015-07-04 20:10:00,27.02543895351062
2015-07-04 20:20:00,27.025388775307007
2015-07-04 20:30:00,27.025338662896424
2015-07-04 20:40:00,27.025288616219274
2015-07-04 20:50:00,27.025238635214205
2015-07-04 21:00:00,27.02518871982122
2015-07-04 21:10:00,27.025138869979923
2015-07-04 21:20:00,27.025089085629627
2015-07-04 21:30:00,27.0250393667084
2015-07-04 21:40:00,27.02498971315741
2015-07-04 21:50:00,27.024940124913943
2015-07-04 22:00:00,27.02489060191903
2015-07-04 22:10:00,27.024841144112393
2015-07-04 22:20:00,27.02479175143318
2015-07-04 22:30:00,27.024742423820435
2015-07-04 22:50:00,27.024693161215204
2015-07-04 23:00:00,27.024643963556965
2015-07-04 23:10:00,27.024594830786135
2015-07-04 23:20:00,27.02454576284285
2015-07-04 23:30:00,27.024496759667375
2015-07-04 23:40:00,27.024447821199097
2015-07-04 23:50:00,27.0243989473782
2015-07-05 00:00:00,27.024350138145657
2015-07-05 00:10:00,27.02430139344168
2015-07-05 00:20:00,27.02425271320752
2015-07-05 00:30:00,27.02420409738354
2015-07-05 00:40:00,27.024155545910926
2015-07-05 00:50:00,27.024107058730383
2015-07-05 01:00:00,27.024058635782563
2015-07-05 01:10:00,27.024010277007303
2015-07-05 01:20:00,27.023961982347053
2015-07-05 01:30:00,27.023913751743873
2015-07-05 01:40:00,27.023865585137383
2015-07-05 01:50:00,27.02381748246817
2015-07-05 02:00:00,27.023769443678034
2015-07-05 02:10:00,27.023721468709635
2015-07-05 02:20:00,27.023673557503805
2015-07-05 02:30:00,27.02362571000052
2015-07-05 02:40:00,27.023577926142433
2015-07-05 02:50:00,27.023530205871193
2015-07-05 03:00:00,27.02348254912831
2015-07-05 03:10:00,27.023434955854903
2015-07-05 03:20:00,27.023387425993963
2015-07-05 03:30:00,27.023339959488673
2015-07-05 03:40:00,27.023292556280307
2015-07-05 03:50:00,27.02324521631064
2015-07-05 04:00:00,27.023197939522184
2015-07-05 04:10:00,27.023150725857338
2015-07-05 04:20:00,27.023103575259416
2015-07-05 05:00:00,27.023056487670182
2015-07-05 05:10:00,27.02300946303316
2015-07-05 05:20:00,27.022962501289896
2015-07-05 05:30:00,27.02291560238258
2015-07-05 05:50:00,27.02286876625475
2015-07-05 06:00:00,27.022821992848378
2015-07-05 06:10:00,27.022775282106853
2015-07-05 06:20:00,27.022728633974374
2015-07-05 06:30:00,27.022682048394238
2015-07-05 06:40:00,27.02263552530815
2015-07-05 06:50:00,27.02258906465982
2015-07-05 07:00:00,27.022542666392763
2015-07-05 07:10:00,27.02249633044908
2015-07-05 07:20:00,27.022450056773035
2015-07-05 07:30:00,27.022403845307927
2015-07-05 07:40:00,27.0223576959985
2015-07-05 07:50:00,27.022311608788367
2015-07-05 08:00:00,27.022265583621298
2015-07-05 08:10:00,27.02221962044126
2015-07-05 08:20:00,27.022173719192573
2015-07-05 08:30:00,27.02212787981916
2015-07-05 08:40:00,27.022082102264363
2015-07-05 08:50:00,27.022036386472642
