Time,resid
2014-10-07 01:20:00,6.719533081839657
2014-10-07 01:30:00,5.599444655698392
2014-10-07 01:50:00,0.7249360681271213
2014-10-07 02:00:00,1.3966327667734362
2014-10-07 02:10:00,4.954402768986377
2014-10-07 02:20:00,5.264237249347019
2014-10-07 02:30:00,8.041644385539193
2014-10-07 02:40:00,8.16561747245629
2014-10-07 02:50:00,11.002609386527013
2014-10-07 03:00:00,11.585469777240977
2014-10-07 03:10:00,10.201808487608528
2014-10-07 03:20:00,10.594392757599564
2014-10-07 03:30:00,9.290094721936356
2014-10-07 03:40:00,12.362934925599522
2014-10-07 03:50:00,14.416838117751631
2014-10-07 04:00:00,15.290618560461983
2014-10-07 04:10:00,13.661147584650866
2014-10-07 04:20:00,11.778628748107025
2014-10-07 04:30:00,11.389693526360073
2014-10-07 04:40:00,13.008456280391844
2014-10-07 04:50:00,13.319158806461484
2014-10-07 05:00:00,10.318870587717882
2014-10-07 05:10:00,11.532423105558856
2014-10-07 05:20:00,16.089870640441777
2014-10-07 05:30:00,13.445400631865027
2014-10-07 05:40:00,13.682266991723871
2014-10-07 05:50:00,10.897366067434394
2014-10-07 06:00:00,9.896306705479144
2014-10-07 06:10:00,6.985767373710129
2014-10-07 06:20:00,4.454078907469395
2014-10-07 06:30:00,3.61823166394959
2014-10-07 06:40:00,2.99380150219908
2014-10-07 06:50:00,3.3443556789059237
2014-10-07 07:00:00,7.209739488671186
2014-10-07 07:10:00,7.6516950107195605
2014-10-07 07:20:00,4.4732661024476705
2014-10-07 07:30:00,2.9850721324827916
2014-10-07 07:40:00,0.39022837503351937
2014-10-07 07:50:00,1.7203637613551521
2014-10-07 08:00:00,-0.333658743490826
2014-10-07 08:10:00,-3.6101614301675404
2014-10-07 08:20:00,-0.2640302385993287
2014-10-07 08:30:00,-0.4166580310642587
2014-10-07 08:40:00,-3.4142951742752174
2014-10-07 08:50:00,-3.209099647411616
2014-10-07 09:00:00,1.644735718157662
2014-10-07 09:10:00,-2.5004014869701976
2014-10-07 09:20:00,-6.1521333397675395
2014-10-07 09:30:00,-0.12073611661108075
2014-10-07 09:40:00,-11.238522312999724
2014-10-07 09:50:00,-11.884382199377196
2014-10-07 10:00:00,-13.380575352042408
2014-10-07 10:10:00,-4.365770788989201
2014-10-07 10:20:00,-4.4083590898732865
2014-10-07 10:30:00,-8.183893377893636
2014-10-07 10:40:00,-6.389204842439808
2014-10-07 10:50:00,-7.8171517173742675
2014-10-07 11:00:00,-13.831145192230121
2014-10-07 11:10:00,-19.049736640295077
2014-10-07 11:20:00,-20.16252139152068
2014-10-07 11:30:00,-18.761552827941134
2014-10-07 11:40:00,-21.12681876542661
2014-10-07 11:50:00,-26.86726699834628
2014-10-07 12:00:00,-12.874444500589274
2014-10-07 12:10:00,-9.428840815327646
2014-10-07 12:20:00,-7.171509606255368
2014-10-07 12:30:00,-9.028511268699122
2014-10-07 12:40:00,-6.475034895493504
2014-10-07 12:50:00,-4.90318499258694
2014-10-07 13:00:00,-5.860374072134402
2014-10-07 13:10:00,-1.4473691828203066
2014-10-07 13:20:00,-1.9517834170293646
2014-10-07 13:30:00,-3.7232012171379765
2014-10-07 13:40:00,-2.836798818760629
2014-10-07 13:50:00,-2.458832860454656
2014-10-07 14:00:00,-3.4201079728155293
2014-10-07 14:10:00,-5.259581165597613
2014-10-07 14:20:00,-4.792232518075341
2014-10-07 14:30:00,-4.28730934692474
2014-10-07 14:40:00,-5.65709492153681
2014-10-07 14:50:00,-13.895562760649955
2014-10-07 15:00:00,-13.435155302628154
2014-10-07 15:10:00,-5.777580427917517
2014-10-07 15:20:00,-4.006029824059636
2014-10-07 15:30:00,-2.456505378104284
2014-10-07 15:40:00,-4.465703979108662
2014-10-07 15:50:00,-7.696281137267002
2014-10-07 16:00:00,-1.260891952884709
2014-10-07 16:10:00,-0.7121559145991263
2014-10-07 16:20:00,-0.38774411387830554
2014-10-07 16:30:00,-2.549017588212985
2014-10-07 16:40:00,-0.27610270186207586
2014-10-07 16:50:00,0.3127884249889412
2014-10-07 17:00:00,2.2242518754550495
2014-10-07 17:10:00,-2.6859979518567236
2014-10-07 17:20:00,-1.8746994411499607
2014-10-07 17:30:00,-5.68356337821416
2014-10-07 17:40:00,-2.2923630112936912
2014-10-07 17:50:00,-2.421652001619698
2014-10-07 18:00:00,-4.863675350441877
2014-10-07 18:10:00,-11.334903728781285
2014-10-07 18:20:00,-10.337322866047751
2014-10-07 18:30:00,-6.210693510210302
2014-10-07 18:40:00,-6.146045619270197
2014-10-07 18:50:00,1.579548926766666
2014-10-07 19:00:00,3.703787300988445
2014-10-07 19:10:00,5.877084415738011
2014-10-07 19:20:00,2.062860337248619
2014-10-07 19:30:00,-3.255124566655873
2014-10-07 19:40:00,-5.406144014324338
2014-10-07 19:50:00,-6.7480193953941985
2014-10-07 20:00:00,-4.2612719579728715
2014-10-07 20:10:00,-5.63620797945115
2014-10-07 20:20:00,-8.622264128937339
2014-10-07 20:30:00,-9.136871098212051
2014-10-07 20:40:00,-15.324965532953811
2014-10-07 20:50:00,-17.45921368860752
2014-10-07 21:00:00,-16.07029970442508
2014-10-07 21:10:00,-7.023997922934743
2014-10-07 21:20:00,-5.301003424319497
2014-10-07 21:30:00,3.1019685869065654
2014-10-07 21:40:00,7.092629614070674
2014-10-07 21:50:00,5.801509991351168
2014-10-07 22:00:00,4.299216453501181
2014-10-07 22:10:00,0.925031805640824
2014-10-07 22:20:00,-3.6304352468676484
2014-10-07 22:30:00,-3.4547617964982553
